date,year,side,entry,candle,d30_pts,d30_close_pts,prot_pts,mae_wick_pts,mae_wick_min,mae_close_pts,mfe_wick_pts,mfe_wick_min,gap_born_min,gap_far_below_entry_pts,c_min,dep2_min,dep2_pts,dep4_min,dep4_pts,dep6_min,dep6_pts,dep8_min,dep8_pts,dep12_min,dep12_pts
2006-05-04,2006,-1,1712.0000,1.0000,2.0000,2.0000,2.0000,-1.0000,3,0.0000,5.0000,28,26.0000,-2.0000,,,2.0000,,2.0000,,2.0000,,2.0000,,2.0000
2006-05-05,2006,-1,1716.0000,1.0000,-3.0000,-3.0000,-2.5000,-3.5000,28,-3.0000,1.0000,1,13.0000,1.0000,23.0000,23.0000,-2.5000,,-3.0000,,-3.0000,,-3.0000,,-3.0000
2006-05-08,2006,-1,1726.0000,1.0000,3.0000,3.0000,3.0000,-1.0000,3,-0.5000,4.0000,13,11.0000,-0.5000,,,3.0000,,3.0000,,3.0000,,3.0000,,3.0000
2006-05-09,2006,-1,1718.0000,1.0000,-1.0000,-1.0000,-1.5000,-2.0000,11,-2.0000,1.0000,15,13.0000,1.0000,28.0000,,-1.0000,,-1.0000,,-1.0000,,-1.0000,,-1.0000
2006-05-10,2006,1,1714.0000,0.7500,-3.2500,-3.2500,-3.2500,-5.0000,25,-4.2500,1.2500,8,,,,18.0000,-1.7500,25.0000,-4.5000,,-3.2500,,-3.2500,,-3.2500
2006-05-11,2006,-1,1685.5000,1.2500,9.0000,9.0000,9.0000,-0.5000,3,0.0000,9.7500,12,1.0000,1.2500,,,9.0000,,9.0000,,9.0000,,9.0000,,9.0000
2006-05-12,2006,-1,1646.5000,1.7500,-3.5000,-3.5000,-2.2500,-5.2500,30,-3.5000,4.5000,18,9.0000,1.2500,28.0000,,-3.5000,,-3.5000,,-3.5000,,-3.5000,,-3.5000
2006-05-15,2006,1,1640.0000,1.8750,-0.7500,-0.7500,-0.7500,-4.5000,28,-3.5000,3.0000,2,30.0000,3.5000,,,-0.7500,,-0.7500,,-0.7500,,-0.7500,,-0.7500
2006-05-16,2006,1,1639.7500,1.1250,-3.0000,-3.0000,-1.5000,-3.5000,30,-3.0000,1.7500,2,18.0000,0.7500,21.0000,8.0000,-2.7500,,-3.0000,,-3.0000,,-3.0000,,-3.0000
2006-05-18,2006,1,1612.7500,1.2500,-5.0000,-5.0000,-1.5000,-5.2500,30,-5.0000,0.5000,8,8.0000,1.0000,10.0000,16.0000,-2.7500,,-5.0000,,-5.0000,,-5.0000,,-5.0000
2006-05-19,2006,1,1597.7500,1.7500,-3.2500,-3.5000,0.7500,-5.0000,22,-5.0000,2.7500,5,5.0000,-0.7500,6.0000,22.0000,-5.0000,,-3.2500,,-3.2500,,-3.2500,,-3.2500
2006-05-22,2006,1,1591.0000,1.5000,-2.0000,-2.2500,-1.0000,-2.7500,15,-2.5000,4.2500,3,2.0000,-0.5000,10.0000,,-2.0000,,-2.0000,,-2.0000,,-2.0000,,-2.0000
2006-05-23,2006,1,1603.2500,0.5000,-3.7500,-4.0000,0.2500,-4.7500,30,-4.0000,2.0000,5,4.0000,-0.7500,6.0000,16.0000,-1.2500,18.0000,-3.0000,24.0000,-3.7500,,-3.7500,,-3.7500
2006-05-24,2006,-1,1569.2500,0.7500,-19.7500,-19.7500,-2.0000,-20.5000,30,-19.7500,4.7500,2,1.0000,1.2500,5.0000,5.0000,-2.0000,6.0000,-4.7500,6.0000,-4.7500,11.0000,-8.0000,15.0000,-14.0000
2006-05-25,2006,-1,1593.2500,0.5000,2.2500,2.2500,-0.7500,-4.2500,16,-4.0000,2.5000,30,8.0000,0.5000,10.0000,12.0000,-1.5000,13.0000,-2.2500,14.0000,-3.5000,,2.2500,,2.2500
2006-05-26,2006,-1,1607.0000,0.5000,0.0000,0.2500,-0.7500,-1.5000,16,-0.7500,5.7500,3,2.0000,0.0000,15.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000
2006-06-01,2006,-1,1583.7500,0.5000,-5.5000,-5.0000,-5.2500,-9.0000,16,-8.7500,2.0000,1,8.0000,4.5000,14.0000,4.0000,-3.7500,4.0000,-3.7500,4.0000,-3.7500,5.0000,-4.7500,15.0000,-8.5000
2006-06-02,2006,-1,1627.5000,0.7500,9.5000,9.5000,9.5000,-1.2500,4,-0.7500,16.0000,25,7.0000,-0.7500,,,9.5000,,9.5000,,9.5000,,9.5000,,9.5000
2006-06-08,2006,-1,1574.7500,0.5000,-1.5000,-1.5000,-1.2500,-10.5000,17,-10.0000,4.2500,3,1.0000,0.5000,6.0000,7.0000,-2.2500,8.0000,-3.2500,10.0000,-4.2500,10.0000,-4.2500,12.0000,-8.2500
2006-06-09,2006,1,1588.7500,0.7500,1.2500,1.2500,1.2500,-4.0000,6,-3.2500,5.0000,15,12.0000,2.2500,,2.0000,-3.0000,2.0000,-3.0000,,1.2500,,1.2500,,1.2500
2006-06-12,2006,-1,1572.2500,0.5000,3.5000,3.5000,-1.5000,-2.2500,13,-1.7500,5.5000,29,1.0000,0.7500,12.0000,12.0000,-1.5000,,3.5000,,3.5000,,3.5000,,3.5000
2006-06-13,2006,-1,1536.2500,0.8750,-10.0000,-9.7500,-18.2500,-19.2500,17,-19.0000,0.0000,1,14.0000,16.2500,17.0000,1.0000,-2.2500,2.0000,-5.0000,3.0000,-9.5000,3.0000,-9.5000,9.0000,-11.7500
2006-06-14,2006,1,1541.7500,0.7500,4.2500,4.2500,-4.7500,-6.0000,9,-4.7500,6.7500,22,1.0000,3.5000,8.0000,7.0000,-3.5000,7.0000,-3.5000,8.0000,-4.7500,,4.2500,,4.2500
2006-06-15,2006,1,1556.7500,0.5000,6.2500,6.2500,0.0000,-0.7500,5,-0.2500,7.2500,29,2.0000,-0.2500,3.0000,,6.2500,,6.2500,,6.2500,,6.2500,,6.2500
2006-06-16,2006,1,1588.0000,0.7500,2.5000,2.7500,-4.5000,-6.0000,15,-5.2500,4.7500,26,7.0000,4.0000,14.0000,2.0000,-2.5000,3.0000,-4.5000,4.0000,-5.0000,,2.5000,,2.5000
2006-06-27,2006,1,1574.0000,0.5000,-2.0000,-2.0000,-1.0000,-3.5000,20,-2.7500,2.2500,11,11.0000,0.7500,15.0000,6.0000,-1.2500,17.0000,-2.2500,,-2.0000,,-2.0000,,-2.0000
2006-06-29,2006,1,1563.5000,0.5000,2.7500,2.7500,2.7500,-2.0000,5,-1.7500,3.5000,23,11.0000,0.7500,,5.0000,-1.7500,,2.7500,,2.7500,,2.7500,,2.7500
2006-06-30,2006,-1,1606.7500,0.5000,13.2500,13.0000,13.2500,-0.2500,1,0.0000,15.2500,30,3.0000,-0.2500,,,13.2500,,13.2500,,13.2500,,13.2500,,13.2500
2006-07-05,2006,-1,1586.0000,0.5000,8.5000,8.5000,8.5000,-0.2500,1,0.2500,10.7500,24,1.0000,1.2500,,,8.5000,,8.5000,,8.5000,,8.5000,,8.5000
2006-07-07,2006,-1,1551.2500,1.2500,0.0000,0.0000,-2.0000,-4.7500,10,-3.7500,3.0000,4,4.0000,0.7500,9.0000,10.0000,-4.0000,,0.0000,,0.0000,,0.0000,,0.0000
2006-07-11,2006,-1,1528.5000,0.3750,0.5000,0.5000,-2.0000,-5.5000,20,-5.0000,1.7500,3,1.0000,1.2500,5.0000,5.0000,-2.0000,5.0000,-2.0000,18.0000,-4.0000,18.0000,-4.0000,19.0000,-4.7500
2006-07-12,2006,-1,1540.2500,0.5000,6.2500,6.2500,-1.2500,-4.2500,4,-3.5000,7.0000,30,9.0000,0.2500,12.0000,1.0000,-1.2500,3.0000,-3.5000,3.0000,-3.5000,,6.2500,,6.2500
2006-07-13,2006,-1,1501.2500,0.5000,7.7500,7.5000,-1.5000,-3.0000,4,-2.0000,9.5000,29,1.0000,1.0000,2.0000,2.0000,-1.5000,,7.7500,,7.7500,,7.7500,,7.7500
2006-07-14,2006,1,1491.2500,0.2500,-5.5000,-5.5000,-6.2500,-11.2500,23,-9.2500,0.5000,1,12.0000,6.0000,19.0000,1.0000,-0.7500,3.0000,-3.5000,3.0000,-3.5000,3.0000,-3.5000,3.0000,-3.5000
2006-07-17,2006,1,1481.0000,0.5000,-3.5000,-3.5000,-3.5000,-4.0000,30,-3.5000,5.7500,6,1.0000,2.2500,30.0000,1.0000,-1.5000,30.0000,-3.5000,30.0000,-3.5000,,-3.5000,,-3.5000
2006-07-19,2006,1,1480.7500,0.7500,14.0000,13.7500,14.0000,0.0000,1,1.5000,15.7500,29,2.0000,-1.0000,,,14.0000,,14.0000,,14.0000,,14.0000,,14.0000
2006-07-20,2006,-1,1505.7500,0.5000,8.0000,8.0000,8.0000,-2.0000,1,-1.7500,9.0000,30,10.0000,-0.2500,,1.0000,-1.7500,,8.0000,,8.0000,,8.0000,,8.0000
2006-07-21,2006,-1,1469.0000,0.5000,4.2500,4.2500,2.0000,-0.2500,1,1.2500,7.5000,17,4.0000,-2.5000,11.0000,,4.2500,,4.2500,,4.2500,,4.2500,,4.2500
2006-07-25,2006,1,1495.0000,0.5000,4.0000,4.0000,4.0000,-5.2500,8,-4.2500,4.2500,30,21.0000,2.5000,,3.0000,-2.5000,3.0000,-2.5000,5.0000,-3.5000,8.0000,-4.2500,,4.0000
2006-07-26,2006,-1,1490.7500,0.5000,0.0000,0.0000,-2.5000,-4.5000,24,-3.2500,2.5000,8,1.0000,1.7500,20.0000,20.0000,-2.5000,20.0000,-2.5000,23.0000,-3.2500,,0.0000,,0.0000
2006-07-27,2006,1,1508.5000,0.5000,-1.5000,-1.5000,0.0000,-4.5000,29,-4.2500,7.7500,11,2.0000,-0.5000,21.0000,29.0000,-4.0000,29.0000,-4.0000,29.0000,-4.0000,29.0000,-4.0000,,-1.5000
2006-07-28,2006,-1,1496.0000,0.5000,-6.5000,-6.5000,-3.0000,-10.2500,14,-9.5000,1.5000,7,1.0000,1.0000,8.0000,8.0000,-3.0000,8.0000,-3.0000,9.0000,-3.5000,10.0000,-6.0000,12.0000,-6.7500
2006-07-31,2006,-1,1513.7500,0.2500,0.0000,-0.2500,-1.5000,-2.5000,30,-1.7500,4.0000,14,1.0000,0.5000,5.0000,5.0000,-1.5000,5.0000,-1.5000,7.0000,-1.5000,,0.0000,,0.0000
2006-08-01,2006,-1,1504.7500,0.8750,9.2500,9.2500,9.2500,-0.5000,3,0.0000,9.7500,30,8.0000,-1.0000,,,9.2500,,9.2500,,9.2500,,9.2500,,9.2500
2006-08-03,2006,-1,1493.7500,0.5000,-5.5000,-5.2500,-5.5000,-6.5000,30,-5.5000,0.2500,1,,,,4.0000,-1.7500,5.0000,-2.5000,6.0000,-3.0000,15.0000,-5.0000,,-5.5000
2006-08-04,2006,-1,1531.0000,0.8750,-0.7500,-0.5000,-0.7500,-8.2500,12,-7.2500,2.7500,24,14.0000,6.5000,,8.0000,-2.2500,9.0000,-4.5000,10.0000,-5.5000,12.0000,-7.2500,,-0.7500
2006-08-09,2006,1,1512.2500,0.5000,-2.5000,-2.7500,-0.2500,-3.7500,20,-3.0000,2.7500,5,2.0000,-0.2500,10.0000,11.0000,-2.2500,11.0000,-2.2500,,-2.5000,,-2.5000,,-2.5000
2006-08-10,2006,1,1489.5000,0.5000,-1.0000,-1.2500,-1.2500,-5.5000,7,-3.2500,6.5000,25,1.0000,0.7500,5.0000,5.0000,-1.2500,6.0000,-2.7500,7.0000,-3.0000,,-1.0000,,-1.0000
2006-08-15,2006,-1,1521.7500,0.5000,6.5000,6.7500,6.5000,-0.7500,2,0.0000,6.7500,23,4.0000,-0.5000,,,6.5000,,6.5000,,6.5000,,6.5000,,6.5000
2006-08-16,2006,-1,1550.5000,0.7500,2.5000,2.5000,-0.7500,-1.2500,8,-1.0000,5.5000,28,1.0000,0.2500,7.0000,,2.5000,,2.5000,,2.5000,,2.5000,,2.5000
2006-08-24,2006,-1,1561.2500,0.5000,4.0000,4.2500,4.0000,-1.7500,3,-1.0000,7.7500,29,6.0000,0.5000,,,4.0000,,4.0000,,4.0000,,4.0000,,4.0000
2006-09-01,2006,1,1593.2500,0.5000,-2.5000,-2.5000,-0.2500,-3.2500,21,-2.7500,4.0000,3,2.0000,-0.2500,10.0000,13.0000,-1.5000,18.0000,-2.5000,,-2.5000,,-2.5000,,-2.5000
2006-09-05,2006,-1,1591.2500,0.2500,5.2500,5.0000,5.2500,-0.2500,1,0.7500,9.0000,10,5.0000,-2.0000,,,5.2500,,5.2500,,5.2500,,5.2500,,5.2500
2006-09-06,2006,-1,1591.7500,0.5000,-1.7500,-1.5000,-1.7500,-2.7500,3,-2.5000,3.2500,14,9.0000,1.5000,11.0000,2.0000,-1.2500,3.0000,-2.5000,,-1.7500,,-1.7500,,-1.7500
2006-09-14,2006,1,1641.7500,0.5000,-1.2500,-1.5000,-1.2500,-5.0000,6,-4.5000,1.7500,24,12.0000,3.2500,,1.0000,-1.7500,2.0000,-2.7500,4.0000,-3.7500,5.0000,-4.5000,,-1.2500
2006-09-15,2006,-1,1658.5000,0.5000,2.7500,3.0000,2.7500,-2.7500,1,-1.7500,5.0000,14,5.0000,0.7500,,2.0000,-1.5000,,2.7500,,2.7500,,2.7500,,2.7500
2006-09-18,2006,-1,1649.2500,0.5000,-6.2500,-6.2500,-5.5000,-9.0000,27,-8.2500,0.5000,1,16.0000,5.2500,21.0000,2.0000,-1.5000,4.0000,-3.2500,4.0000,-3.2500,8.0000,-5.0000,24.0000,-6.7500
2006-09-19,2006,-1,1653.0000,0.2500,3.0000,3.0000,1.2500,-0.5000,2,-0.2500,5.2500,7,6.0000,-2.0000,18.0000,,3.0000,,3.0000,,3.0000,,3.0000,,3.0000
2006-09-20,2006,1,1657.0000,0.5000,1.2500,1.0000,1.2500,-3.5000,11,-3.2500,4.0000,19,13.0000,2.7500,,2.0000,-1.5000,8.0000,-2.5000,11.0000,-3.2500,,1.2500,,1.2500
2006-09-21,2006,-1,1667.0000,0.2500,5.5000,5.5000,5.5000,-4.5000,7,-3.7500,5.7500,30,15.0000,1.5000,,3.0000,-1.5000,3.0000,-1.5000,3.0000,-1.5000,4.0000,-3.5000,4.0000,-3.5000
2006-09-25,2006,1,1648.7500,0.5000,-5.5000,-5.5000,-0.7500,-6.7500,30,-5.7500,3.0000,9,8.0000,-0.5000,12.0000,14.0000,-1.2500,16.0000,-2.2500,17.0000,-3.2500,23.0000,-5.0000,,-5.5000
2006-09-27,2006,1,1673.7500,0.5000,6.7500,6.7500,-1.0000,-2.7500,7,-1.0000,9.5000,28,1.0000,0.7500,7.0000,,6.7500,,6.7500,,6.7500,,6.7500,,6.7500
2006-09-29,2006,-1,1679.5000,0.5000,1.0000,1.2500,2.0000,-0.2500,1,1.2500,9.0000,21,10.0000,-2.7500,29.0000,,1.0000,,1.0000,,1.0000,,1.0000,,1.0000
2006-10-02,2006,-1,1667.5000,0.3750,2.7500,2.7500,0.2500,-0.2500,2,0.0000,6.0000,21,3.0000,-0.5000,8.0000,,2.7500,,2.7500,,2.7500,,2.7500,,2.7500
2006-10-03,2006,1,1644.0000,0.5000,-3.7500,-3.7500,-3.7500,-6.0000,7,-5.2500,0.0000,1,,,,2.0000,-2.0000,3.0000,-2.2500,5.0000,-3.7500,6.0000,-4.7500,,-3.7500
2006-10-05,2006,-1,1691.5000,0.5000,-4.7500,-4.5000,-6.2500,-9.2500,28,-7.7500,0.2500,1,18.0000,5.7500,24.0000,1.0000,-1.5000,3.0000,-3.2500,3.0000,-3.2500,4.0000,-3.7500,12.0000,-6.2500
2006-10-06,2006,1,1696.5000,0.5000,-1.0000,-1.2500,-1.7500,-4.0000,13,-3.0000,1.2500,28,8.0000,1.5000,12.0000,2.0000,-1.5000,3.0000,-2.2500,,-1.0000,,-1.0000,,-1.0000
2006-10-11,2006,-1,1698.7500,0.2500,-0.5000,-0.2500,-1.2500,-2.7500,4,-2.2500,1.2500,1,1.0000,0.5000,3.0000,3.0000,-1.2500,3.0000,-1.2500,4.0000,-2.2500,4.0000,-2.2500,,-0.5000
2006-10-12,2006,1,1714.5000,0.5000,0.7500,0.5000,0.7500,-4.0000,22,-4.0000,1.0000,1,25.0000,2.7500,,6.0000,-1.5000,8.0000,-2.7500,21.0000,-3.2500,,0.7500,,0.7500
2006-10-17,2006,-1,1729.2500,0.5000,8.0000,8.2500,8.0000,-1.5000,2,-1.5000,11.2500,19,5.0000,-0.7500,,2.0000,-1.2500,,8.0000,,8.0000,,8.0000,,8.0000
2006-10-18,2006,-1,1731.2500,0.5000,5.2500,5.2500,-2.0000,-3.0000,5,-2.7500,7.5000,29,17.0000,1.7500,18.0000,3.0000,-2.5000,3.0000,-2.5000,,5.2500,,5.2500,,5.2500
2006-10-19,2006,-1,1709.5000,0.5000,-6.7500,-6.7500,-1.2500,-7.7500,26,-7.7500,5.0000,5,2.0000,0.2500,13.0000,14.0000,-1.7500,19.0000,-3.0000,20.0000,-3.7500,21.0000,-4.2500,26.0000,-7.5000
2006-10-20,2006,-1,1720.5000,0.5000,9.5000,9.7500,9.5000,-0.2500,1,1.7500,14.2500,20,1.0000,0.5000,,,9.5000,,9.5000,,9.5000,,9.5000,,9.5000
2006-10-23,2006,1,1717.0000,0.3750,6.7500,7.0000,6.7500,-3.7500,5,-3.0000,7.5000,29,8.0000,1.7500,,4.0000,-2.0000,4.0000,-2.0000,5.0000,-3.2500,,6.7500,,6.7500
2006-10-25,2006,1,1726.7500,0.2500,4.0000,4.2500,4.0000,-0.2500,1,0.0000,7.2500,21,3.0000,0.0000,,,4.0000,,4.0000,,4.0000,,4.0000,,4.0000
2006-10-26,2006,-1,1742.7500,0.2500,5.7500,5.7500,5.7500,-0.5000,1,-0.2500,6.7500,30,8.0000,-0.2500,,,5.7500,,5.7500,,5.7500,,5.7500,,5.7500
2006-11-01,2006,-1,1747.5000,0.2500,3.0000,2.7500,-0.2500,-1.7500,15,-1.2500,5.5000,29,5.0000,0.2500,13.0000,14.0000,-1.2500,14.0000,-1.2500,,3.0000,,3.0000,,3.0000
2006-11-02,2006,1,1713.2500,0.5000,0.5000,0.2500,-1.2500,-6.0000,21,-6.0000,1.5000,7,1.0000,0.7500,2.0000,2.0000,-1.2500,10.0000,-2.5000,13.0000,-3.7500,14.0000,-4.2500,,0.5000
2006-11-03,2006,1,1723.5000,0.6250,-5.0000,-4.7500,-2.0000,-8.5000,23,-8.2500,1.5000,1,1.0000,1.0000,3.0000,3.0000,-2.0000,4.0000,-3.0000,5.0000,-3.7500,15.0000,-5.2500,22.0000,-8.0000
2006-11-07,2006,1,1739.2500,0.2500,9.0000,9.2500,9.0000,-3.2500,2,-2.2500,9.2500,30,5.0000,1.5000,,1.0000,-2.5000,1.0000,-2.5000,1.0000,-2.5000,1.0000,-2.5000,,9.0000
2006-11-08,2006,-1,1738.7500,0.5000,-10.5000,-10.2500,-1.2500,-10.7500,30,-10.2500,3.2500,5,4.0000,0.5000,9.0000,9.0000,-1.2500,10.0000,-2.7500,12.0000,-5.0000,12.0000,-5.0000,13.0000,-6.5000
2006-11-09,2006,-1,1765.0000,0.6250,2.7500,2.7500,-1.0000,-5.7500,16,-5.2500,3.0000,30,2.0000,0.2500,4.0000,5.0000,-2.5000,15.0000,-4.7500,15.0000,-4.7500,16.0000,-5.2500,,2.7500
2006-11-14,2006,-1,1777.5000,0.5000,1.2500,1.5000,2.7500,-1.7500,2,-1.2500,5.2500,16,22.0000,-3.0000,28.0000,1.0000,-1.2500,,1.2500,,1.2500,,1.2500,,1.2500
2006-11-16,2006,-1,1806.0000,0.5000,4.0000,4.0000,0.2500,-1.5000,6,-0.7500,9.2500,14,2.0000,-0.5000,5.0000,,4.0000,,4.0000,,4.0000,,4.0000,,4.0000
2006-11-17,2006,-1,1798.2500,0.5000,-4.5000,-4.5000,-4.5000,-6.0000,24,-5.7500,1.5000,6,,,,11.0000,-1.7500,19.0000,-3.2500,19.0000,-3.2500,21.0000,-4.7500,,-4.5000
2006-11-20,2006,1,1801.7500,0.2500,3.5000,3.5000,-1.2500,-6.2500,13,-5.7500,6.5000,29,3.0000,0.0000,7.0000,7.0000,-1.2500,7.0000,-1.2500,8.0000,-2.7500,8.0000,-2.7500,9.0000,-3.5000
2006-11-24,2006,1,1811.5000,0.2500,6.0000,6.2500,-0.2500,-1.2500,13,-0.5000,7.0000,30,4.0000,-0.2500,8.0000,,6.0000,,6.0000,,6.0000,,6.0000,,6.0000
2006-11-28,2006,1,1776.0000,0.5000,1.0000,1.0000,-0.2500,-9.5000,9,-8.2500,2.7500,3,2.0000,-0.5000,6.0000,8.0000,-3.5000,8.0000,-3.5000,8.0000,-3.5000,9.0000,-7.7500,9.0000,-7.7500
2006-11-29,2006,1,1793.5000,0.5000,-1.5000,-1.5000,-1.5000,-3.0000,28,-2.0000,2.5000,5,,,,25.0000,-1.7500,,-1.5000,,-1.5000,,-1.5000,,-1.5000
2006-11-30,2006,-1,1795.2500,0.5000,2.7500,3.0000,-2.7500,-3.7500,24,-3.7500,5.0000,13,7.0000,2.5000,23.0000,1.0000,-2.0000,1.0000,-2.0000,24.0000,-3.5000,,2.7500,,2.7500
2006-12-01,2006,1,1793.7500,0.5000,-14.2500,-14.0000,-14.2500,-14.2500,30,-14.0000,2.5000,6,,,,8.0000,-3.0000,8.0000,-3.0000,13.0000,-3.2500,21.0000,-5.0000,22.0000,-6.2500
2006-12-08,2006,-1,1793.2500,1.0000,1.0000,1.0000,1.0000,-11.5000,10,-11.2500,1.2500,30,19.0000,8.5000,,2.0000,-3.7500,3.0000,-4.2500,8.0000,-7.7500,9.0000,-10.0000,,1.0000
2006-12-13,2006,-1,1813.5000,0.5000,7.0000,7.0000,7.0000,0.0000,1,1.0000,8.0000,30,2.0000,-1.0000,,,7.0000,,7.0000,,7.0000,,7.0000,,7.0000
2006-12-14,2006,1,1811.5000,0.2500,14.7500,15.0000,14.7500,-3.0000,4,-1.2500,18.2500,24,7.0000,0.7500,,1.0000,-0.7500,3.0000,-1.2500,,14.7500,,14.7500,,14.7500
2006-12-15,2006,-1,1841.0000,0.5000,3.0000,3.0000,3.0000,-3.5000,3,-3.0000,8.0000,18,5.0000,1.5000,,1.0000,-1.5000,2.0000,-3.0000,,3.0000,,3.0000,,3.0000
2006-12-18,2006,-1,1838.2500,0.3750,-3.0000,-3.0000,0.2500,-5.2500,28,-5.0000,4.2500,10,5.0000,-0.7500,19.0000,20.0000,-1.2500,23.0000,-1.7500,24.0000,-2.7500,26.0000,-3.2500,28.0000,-4.5000
2006-12-19,2006,-1,1794.2500,0.5000,-1.5000,-1.5000,-2.0000,-3.0000,29,-3.0000,7.7500,8,1.0000,1.0000,21.0000,21.0000,-2.0000,23.0000,-2.5000,,-1.5000,,-1.5000,,-1.5000
2007-01-03,2007,1,1788.0000,0.5000,4.7500,4.5000,4.7500,-2.2500,3,-1.7500,8.5000,11,5.0000,1.2500,,2.0000,-1.7500,,4.7500,,4.7500,,4.7500,,4.7500
2007-01-05,2007,-1,1799.5000,0.5000,-0.2500,-0.2500,-1.2500,-4.0000,21,-4.0000,4.5000,14,9.0000,0.2500,16.0000,1.0000,-1.7500,2.0000,-2.2500,21.0000,-4.0000,,-0.2500,,-0.2500
2007-01-08,2007,-1,1803.0000,0.5000,-2.0000,-2.0000,-2.7500,-5.0000,17,-4.7500,7.5000,4,1.0000,0.7500,12.0000,12.0000,-2.7500,12.0000,-2.7500,13.0000,-3.5000,17.0000,-4.7500,,-2.0000
2007-01-09,2007,-1,1806.7500,0.5000,3.7500,4.0000,-2.5000,-4.2500,8,-3.2500,5.7500,18,1.0000,1.0000,6.0000,6.0000,-2.5000,6.0000,-2.5000,8.0000,-3.2500,,3.7500,,3.7500
2007-01-10,2007,1,1806.2500,0.5000,3.7500,3.7500,-6.7500,-8.2500,11,-7.0000,5.7500,30,6.0000,4.0000,10.0000,1.0000,-1.7500,2.0000,-4.2500,2.0000,-4.2500,2.0000,-4.2500,10.0000,-6.7500
2007-01-11,2007,-1,1834.0000,0.5000,-4.5000,-4.5000,-4.5000,-8.0000,14,-7.2500,0.5000,1,,,,3.0000,-2.0000,4.0000,-3.5000,4.0000,-3.5000,5.0000,-4.5000,11.0000,-6.2500
2007-01-12,2007,1,1850.0000,0.5000,6.0000,6.2500,-0.7500,-2.7500,8,-1.2500,9.5000,26,2.0000,-0.7500,6.0000,7.0000,-1.5000,,6.0000,,6.0000,,6.0000,,6.0000
2007-01-16,2007,-1,1859.7500,0.5000,2.2500,2.0000,-0.7500,-3.0000,26,-2.5000,3.0000,8,18.0000,0.5000,22.0000,14.0000,-1.0000,23.0000,-2.7500,,2.2500,,2.2500,,2.2500
2007-01-17,2007,1,1852.5000,0.5000,-2.2500,-2.2500,-2.2500,-3.5000,30,-2.2500,4.2500,21,1.0000,1.5000,8.0000,8.0000,-2.2500,9.0000,-2.2500,,-2.2500,,-2.2500,,-2.2500
2007-01-18,2007,-1,1836.5000,0.5000,7.2500,7.2500,7.2500,-2.5000,4,-2.2500,8.2500,29,7.0000,1.0000,,4.0000,-2.2500,4.0000,-2.2500,,7.2500,,7.2500,,7.2500
2007-01-19,2007,-1,1803.2500,0.5000,-1.2500,-1.2500,-3.5000,-5.7500,7,-5.5000,1.7500,26,19.0000,3.2500,28.0000,3.0000,-1.2500,5.0000,-2.2500,6.0000,-4.5000,6.0000,-4.5000,,-1.2500
2007-01-25,2007,-1,1816.5000,0.2500,1.0000,1.0000,1.0000,-5.0000,19,-4.7500,2.0000,13,22.0000,4.0000,,16.0000,-2.0000,16.0000,-2.0000,16.0000,-2.0000,17.0000,-3.0000,18.0000,-5.0000
2007-01-26,2007,-1,1792.7500,0.5000,13.0000,13.0000,13.0000,-1.5000,1,-1.2500,14.7500,24,4.0000,0.0000,,1.0000,-1.5000,,13.0000,,13.0000,,13.0000,,13.0000
2007-01-29,2007,1,1781.7500,0.2500,2.2500,2.0000,1.7500,-1.2500,3,-1.0000,5.0000,11,11.0000,-2.0000,14.0000,1.0000,-0.7500,,2.2500,,2.2500,,2.2500,,2.2500
2007-01-30,2007,-1,1787.2500,0.5000,1.5000,1.5000,-1.2500,-2.7500,4,-2.0000,4.7500,25,6.0000,0.7500,12.0000,3.0000,-2.0000,,1.5000,,1.5000,,1.5000,,1.5000
2007-02-01,2007,-1,1809.7500,0.5000,-3.0000,-3.0000,-3.0000,-7.2500,23,-6.7500,0.0000,1,27.0000,6.0000,,1.0000,-1.5000,2.0000,-2.0000,13.0000,-3.7500,14.0000,-4.5000,22.0000,-6.7500
2007-02-02,2007,-1,1805.2500,0.5000,6.0000,5.7500,-1.0000,-2.0000,2,-1.0000,7.7500,28,5.0000,0.2500,13.0000,,6.0000,,6.0000,,6.0000,,6.0000,,6.0000
2007-02-06,2007,-1,1806.0000,0.3750,4.2500,4.2500,-1.5000,-3.5000,10,-3.0000,4.2500,30,1.0000,1.5000,5.0000,4.0000,-1.0000,5.0000,-1.5000,9.0000,-2.7500,,4.2500,,4.2500
2007-02-07,2007,1,1812.0000,0.3750,-6.2500,-6.2500,-7.0000,-8.0000,25,-7.5000,0.0000,1,19.0000,6.0000,24.0000,2.0000,-0.7500,4.0000,-2.0000,6.0000,-2.5000,8.0000,-3.7500,12.0000,-4.7500
2007-02-08,2007,-1,1815.0000,0.5000,-1.0000,-0.7500,-0.7500,-3.7500,8,-3.5000,6.2500,14,2.0000,0.2500,3.0000,4.0000,-2.0000,4.0000,-2.0000,8.0000,-3.2500,,-1.0000,,-1.0000
2007-02-09,2007,1,1822.5000,0.2500,-0.5000,-0.5000,0.2500,-2.7500,29,-1.2500,5.5000,5,4.0000,-0.5000,17.0000,28.0000,-1.5000,28.0000,-1.5000,,-0.5000,,-0.5000,,-0.5000
